URL_OrigAGP,URL_OrigER,URL_OrigMito,URL_OrigDNA,URL_OrigRNA,URL_OrigBrightfield,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_ChannelID,Metadata_Col,Metadata_FieldID,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f08p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,8,0.135573894,3,7,8,1,-0.000160212,-0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f09p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,9,0.135574996,3,7,9,1,0.000160212,-0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f10p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,10,0.135574698,3,7,10,1,0.000160212,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f11p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,11,0.135575503,3,7,11,1,-0.000160212,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f12p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,12,0.135575801,3,7,12,1,-0.000480635,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f13p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,13,0.135575801,3,7,13,1,-0.000480635,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f14p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,14,0.135575905,3,7,14,1,-0.000160212,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c07f15p01-ch6sk1fk1fl1.tiff,plate_41002687,I07,15,0.135575205,3,7,15,1,0.000160212,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f01p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,1,0.135573402,3,10,1,1,0.000160212,0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f02p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,2,0.135573,3,10,2,1,-0.000480635,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f03p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,3,0.135573104,3,10,3,1,-0.000160212,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f04p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,4,0.135572702,3,10,4,1,0.000160212,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f05p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,5,0.135573193,3,10,5,1,-0.000160212,0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f06p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,6,0.135573104,3,10,6,1,-0.000480635,0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f07p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,7,0.135573193,3,10,7,1,-0.000480635,-0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f08p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,8,0.135573,3,10,8,1,-0.000160212,-0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f09p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,9,0.135572597,3,10,9,1,0.000160212,-0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f10p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,10,0.135573,3,10,10,1,0.000160212,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f11p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,11,0.135573298,3,10,11,1,-0.000160212,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f12p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,12,0.135575503,3,10,12,1,-0.000480635,-0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f13p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,13,0.135573894,3,10,13,1,-0.000480635,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f14p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,14,0.135573804,3,10,14,1,-0.000160212,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c10f15p01-ch6sk1fk1fl1.tiff,plate_41002687,I10,15,0.135573193,3,10,15,1,0.000160212,-0.000801058,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f01p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,1,0.135568306,3,12,1,1,0.000160212,0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f02p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,2,0.135568604,3,12,2,1,-0.000480635,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f03p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,3,0.135567203,3,12,3,1,-0.000160212,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f04p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,4,0.135566801,3,12,4,1,0.000160212,0.000480635,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f05p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,5,0.135567501,3,12,5,1,-0.000160212,0.000160212,-1.5e-06,9
s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch3sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch2sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch5sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch1sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch4sk1fk1fl1.tiff,s3://cellpainting-gallery/cpg0037-oasis/axiom/images/prod_25/images/plate_41002687/r09c12f06p01-ch6sk1fk1fl1.tiff,plate_41002687,I12,6,0.135568306,3,12,6,1,-0.000480635,0.000160212,-1.5e-06,9
